Timestamp,Elevation,Azimuth,WS600 Temperature,G-1 Temperature,G-2 Temperature,D2 Temperature,External Temperature,WS600 Pressure,G-1 Pressure,G-2 Pressure,D2 Pressure,External Pressure,WS600 Humidity,G-1 Humidity,G-2 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,Precipitation Type,SMP21 GHI,G-1 GHI,SMP21 DHI,SHP1 DNI,D2 DNI,SMP21 GTI,G-2 GTI,O3
2019-11-10 10:00:00,25.750733333333336,155.0092333333333,6.113749999999998,7.570983333333334,7.390466666666663,6.89913333333333,5.0,99.92471666666667,99.91854999999997,100.06153333333334,99.86236666666667,98.2985822368421,63.515000000000015,56.60543333333333,53.109616666666675,66.0,-0.2948166666666667,-1.0,3.915616666666667,6.0,0.0,,224.1453,222.408,220.85109999999997,6.995716666666666,7.4945,228.3924833333334,228.7553333333333,0.0
2019-11-10 11:00:00,28.951433333333334,170.71621666666664,6.631333333333333,8.09721666666667,7.869149999999999,7.384633333333331,6.0,99.97705,99.96563333333332,100.10828333333335,99.91241666666669,98.37857565789473,62.74023333333333,55.67460000000001,52.479599999999984,66.0,0.03743333333333333,0.0,3.7109,7.0,0.0,,163.7133333333333,163.54583333333332,163.6294333333333,0.016866666666666665,0.05383333333333333,128.18386666666666,128.77466666666663,0.0
2019-11-10 12:00:00,29.149533333333345,187.0787000000001,7.046533333333333,8.688949999999998,8.560500000000001,8.285700000000002,6.0,99.93036666666667,99.91796666666669,100.06185000000004,99.86959999999999,98.35191118421054,63.51255000000001,55.70280000000001,52.19289999999999,66.0,0.5870333333333334,0.0,3.8367999999999998,6.0,0.0,,293.82441666666665,291.89666666666665,229.7095333333333,127.55994999999997,130.43466666666666,368.7911833333334,372.7716666666666,62.05
2019-11-10 13:00:00,26.316000000000013,202.9260666666666,7.009233333333336,8.2685,8.073816666666668,7.518816666666667,6.0,99.97731666666665,99.96628333333332,100.10836666666665,99.91348333333332,98.35191118421054,64.7532833333333,56.716533333333324,53.60766666666668,71.0,0.7907499999999996,1.0,2.929583333333333,5.0,0.0,,68.77058333333335,69.20616666666668,68.60140000000001,0.0,0.0,55.491583333333324,56.255166666666675,0.0
2019-11-10 14:00:00,20.836216666666658,217.3602333333334,6.8054499999999996,8.080850000000002,7.882750000000002,7.29505,6.0,99.99386666666665,99.98181666666666,100.12571666666665,99.92844999999996,98.41857236842105,66.10461666666667,57.89451666666668,54.71028333333329,71.0,0.8999999999999991,1.0,2.9128,6.0,0.0,,83.83171666666671,83.84183333333335,83.6798666666667,0.0,0.0,68.81378333333333,69.31083333333336,0.0
2019-11-10 15:00:00,13.314083333333334,230.10339999999997,6.500266666666664,7.737683333333334,7.539349999999998,6.8315166666666665,6.0,100.05076666666668,100.04183333333339,100.18664999999997,99.98691666666666,98.41857236842105,68.74706666666667,59.32515000000001,56.23708333333334,71.0,1.1656333333333335,1.0,3.0865666666666667,4.0,0.0,,28.068583333333333,28.506499999999996,27.86896666666666,0.0,0.0,22.20088333333333,22.728999999999996,0.0
2019-11-10 16:00:00,4.473083333333333,241.3771166666667,5.389233333333334,6.508533333333332,6.354433333333334,5.477333333333333,5.0,100.15201666666665,100.15205,100.29464999999996,100.08968333333333,98.49856578947369,81.18249999999998,66.63234999999999,63.35263333333333,76.0,2.4025000000000007,1.0,2.4305333333333334,5.0,0.0,,4.480066666666664,5.139833333333332,4.2144666666666675,0.0,0.0,3.10865,3.8031666666666664,0.0
2019-11-10 17:00:00,-5.5735,251.6463333333334,4.9245833333333335,6.091750000000002,5.912483333333335,5.245183333333334,4.0,100.20629999999997,100.20713333333333,100.34690000000003,100.1461833333333,98.55189473684212,85.01625,70.70498333333333,67.14281666666668,87.0,2.6408333333333314,2.0,1.6030333333333326,4.0,0.0,41.0,0.06095000000000002,0.0085,0.004750000000000001,0.0,0.0,0.008683333333333333,0.005833333333333333,0.0
2019-11-10 18:00:00,-16.384683333333335,261.47825,4.7770833333333345,5.623966666666665,5.551566666666668,4.739500000000001,,100.26576666666666,100.2738,100.41241666666663,100.21074999999996,,84.37666666666672,71.96925000000002,68.46655000000001,,2.3658333333333332,,1.5449166666666665,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10 19:00:00,-27.26636666666667,271.5472166666667,3.570833333333334,4.27395,4.221166666666667,3.5319333333333316,3.0,100.34641666666668,100.36293333333332,100.50106666666667,100.29071666666665,98.64522039473684,84.34374999999999,72.98511666666666,69.47570000000003,87.0,1.1645833333333333,1.0,1.3198333333333332,6.0,0.7939999999999996,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
