Timestamp,WS600 Temperature,External Temperature,WS600 pressure,External Pressure,WS600 Humidity,External Humidity,Dew Point,External Dew Point,Wind Speed,External Wind Speed,Precipitation,SMP21 GHI max,G-1 GHI max,SMP21 GHI mean,G-1 GHI mean,SMP21 DHI max,SMP21 DHI mean,SHP1 DNI max,D2 DNI max,SHP1 DNI mean,D2 DNI mean,SMP21 GTI max,G-2 GTI max,SMP21 GTI mean,G-2 GTI mean,O3 max,O3 nasa
2019-07-01,22.519209227871936,20.916666666666668,100.08661404190211,98.74243462171053,58.050552495291896,71.20833333333333,13.282530508474574,15.291666666666666,1.5596370409604516,3.1666666666666665,0.0,825.08365,803.4745000000001,318.8116402777777,310.1728819444444,,,802.3605000000003,1.4370000000000007,323.93924236111116,0.1709652777777778,787.5650000000002,775.7013333333335,266.5083875000001,261.9358402777778,0.0,292
2019-07-02,23.46884832428883,21.958333333333332,99.68098825577358,98.35524424342105,74.90498560499059,86.04166666666667,18.559707846416888,19.375,1.4642613966944198,2.4166666666666665,49.8705239361702,498.5888833333333,484.629,145.3772381578947,142.57313779239766,,,53.54956666666668,0.12916666666666668,5.0797637426900595,0.005381944444444445,448.61319999999995,442.54599999999994,121.31440475146199,120.62223355263153,0.0,311
2019-07-03,24.200495762711856,23.375,99.86822709510359,98.53911800986843,72.36870739171376,79.75,18.49019010122411,19.25,1.4731730600942552,1.6666666666666667,0.0,967.04815,946.7151666666665,310.1319104166666,302.32338888888887,,,820.20735,0.7100000000000003,277.40340902777774,0.05644444444444446,968.9673666666664,958.3958333333334,278.98144722222224,274.74392361111114,0.0,305
2019-07-04,22.896834451506592,23.625,100.2557713512241,98.91297615131577,76.04850656779662,79.58333333333333,18.325257933145007,19.666666666666668,1.847488679916886,2.7916666666666665,0.0,925.4446333333332,903.5181666666665,328.3670319444444,320.65363888888885,,,818.8397833333335,0.6711666666666668,337.2082611111111,0.03279166666666667,909.756766666667,899.3706666666666,282.14925902777776,278.1520416666666,0.0,318
2019-07-05,25.967761028719394,24.916666666666668,100.19975662664785,98.90186595394738,76.81116121704332,86.83333333333333,21.261590419020717,22.291666666666668,1.6463555265835754,3.25,6.4399999999999995,766.9895666666666,746.3168333333334,253.45076319444445,247.0804444444445,,,632.9595333333332,0.35600000000000004,200.90282569444443,0.030819444444444444,727.9931999999995,714.0344999999999,220.1329006944444,217.16727777777783,0.0,319
2019-07-06,24.563647775423732,23.75,99.97430507607294,98.65521957236841,85.23928309235306,93.75,21.826236595549606,22.583333333333332,1.745474987770481,2.7916666666666665,51.540875,818.3239666666666,804.3629999999999,174.02474967105263,170.67127997076022,,,637.0832999999999,0.0485,75.68600208333332,0.0020208333333333332,777.4487833333333,768.0396666666663,149.88308351608183,148.55743457602338,0.0,329
2019-07-07,20.058213519650288,19.375,100.26494682168322,98.86464679276315,65.96157061582208,72.25,13.223294999363384,13.791666666666666,3.3656812680375174,6.083333333333333,0.0,948.1794666666666,934.9304999999998,336.1584929170911,330.43547068903325,,,858.7785833333335,0.6141666666666664,359.5574186237373,0.0342986111111111,926.4519333333332,921.6514999999998,291.795285813492,289.11275171356425,0.0,320
2019-07-08,19.974795692090396,19.458333333333332,100.32347882532956,98.9290859375,58.11308290960451,62.5,10.886282274011302,11.708333333333334,1.3728197971459188,2.5833333333333335,0.0,873.9978666666669,870.5789999999997,307.65130277777774,306.2034166666666,,,624.2891833333331,1.3323333333333331,221.69700069444443,0.17452083333333332,857.6787666666667,864.0973333333334,269.7865763888889,270.8438472222222,0.0,298
2019-07-09,20.707298340395475,20.5,100.43492000941622,99.04629851973685,57.035371763182674,61.791666666666664,10.895159922316386,12.375,1.440588886974112,2.0416666666666665,0.0,889.8685833333333,884.8405000000001,312.47242847222225,310.8211736111111,,,623.2581666666667,1.2893333333333332,223.0311173611111,0.15296527777777777,863.7265,865.0001666666666,274.63036180555554,275.17403472222213,0.0,346
2019-07-10,21.607109074858755,22.82608695652174,100.08155572033901,98.75303761441648,68.67123383945385,69.91304347826087,15.472794326741996,16.82608695652174,1.7147091022525751,1.9565217391304348,0.22500000000000142,905.2260666666666,887.5076666666669,315.8093020833333,309.98348611111106,,,712.8799166666665,0.8183333333333332,275.2645611111111,0.070125,878.5044333333334,872.0695000000001,275.3193194444445,272.6079513888889,0.0,306
2019-07-11,24.146362953890065,23.125,99.49512437249884,98.18636924342104,72.1151806276483,80.91666666666667,18.688328745144776,19.541666666666668,2.1695681806144065,4.541666666666667,13.271437499999998,910.2405500000001,890.7096666666667,221.5241783854167,216.41230946180556,,,796.1602666666665,0.7636666666666667,146.599615234375,0.050513888888888886,895.792966666667,885.7478333333332,188.94896432291668,187.03997482638889,0.0,300
2019-07-12,19.749459604519775,18.0,99.8050433851224,98.40524013157894,72.34195802730697,84.70833333333333,14.521119303201507,15.25,1.8748504590395472,3.4166666666666665,0.0,487.49953333333326,478.3768333333334,156.45866249999995,153.1440625,,,666.4983166666667,0.06316666666666666,72.58981666666668,0.0034999999999999996,396.01978333333335,390.1106666666667,117.62603819444443,116.33024999999999,0.0,304
2019-07-13,23.5180575094162,21.458333333333332,99.90325559086627,98.5674490131579,68.67880148305085,82.25,17.078192914312616,17.958333333333332,3.158496151129943,5.083333333333333,0.0,906.8728333333331,888.2724999999997,288.09098194444454,281.84863194444443,,,771.4351333333332,0.5416666666666666,279.97244236111106,0.026375,880.2813166666668,872.5341666666667,248.9500958333334,246.28580555555558,0.0,303
2019-07-14,23.161523752354054,21.166666666666668,100.39833910075329,99.02796669407896,52.258484274952906,62.458333333333336,12.348246633709984,13.333333333333334,1.754542973163842,3.6666666666666665,0.0,965.8453666666669,954.8056666666665,352.47671180555557,346.8997430555555,,,926.9635000000003,0.015000000000000001,451.49918263888884,0.000625,941.16895,935.5339999999998,297.2735354166667,294.0226111111111,0.0,296
2019-07-15,22.767695915725046,20.791666666666668,100.46650800376648,99.10573807565787,56.9622762594162,69.16666666666667,12.974992643596991,14.333333333333334,1.4147069562146892,2.4583333333333335,0.0,913.1942500000002,895.7066666666666,304.81431736111114,299.66738194444446,,,799.2342166666665,0.21983333333333333,302.1906763888889,0.018770833333333334,887.1801666666669,878.3576666666667,267.94656944444444,264.2865208333333,0.0,301
